tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
244421,174056,True,2017-10-05 14:50:21+00:00,@AmericanAir I booked via @12697 so I don’t have the ticket number. However the charge says American Airlines since the flight was yours,,244420.0
245275,174233,True,2017-10-05 14:51:44+00:00,Hey @AmericanAir maybe you should add family boarding. Your policy at SFO for parents to ASK to board early is obnoxious.,245273,
245280,171937,True,2017-10-05 14:52:06+00:00,"Probably asking for trouble letting these two sit next to each other 🤦
Ready to explore the skies with @AmericanAir #MurphysDoPhilly https://t.co/wGGGI8SGSA","245279,245281",
245268,AmericanAir,False,2017-10-05 14:55:46+00:00,@174231 We have some seats that you'd be a little more comfy in. Check out our Main Cabin Extra seats here: https://t.co/N9kHMrvr7b,245267,245269.0
243644,173879,True,2017-10-05 14:56:01+00:00,@AmericanAir Is that enough time even if I have to claim luggage and then check it in again after going through customs?,243646,243643.0
245279,AmericanAir,False,2017-10-05 14:56:45+00:00,"@171937 They are too cute for words! Welcome on board and have lots of fun, Murphy's.",,245280.0
245272,174232,True,2017-10-05 14:56:49+00:00,"@AmericanAir ""It's time to check in for your flight!"" 
Please check in with an agent at the airport
We’re unable to check you in online.",245271,
245277,AmericanAir,False,2017-10-05 14:57:44+00:00,@174234 We don't seem to be able to duplicate the error. Please try closing and relaunching your web browser.,,245278.0
245273,AmericanAir,False,2017-10-05 14:58:14+00:00,@174233 We're always looking for ways we can improve your travel experience with us. Thank you for the feedback.,245274,245275.0
245271,AmericanAir,False,2017-10-05 14:58:36+00:00,@174232 We can take a peek at the reservation for you. Please share the 6 letter record locator via DM.,,245272.0
243646,AmericanAir,False,2017-10-05 14:59:25+00:00,@173879 Yes it is. You're good to go.,"243647,243648",243644.0
245267,174231,True,2017-10-05 14:59:31+00:00,@AmericanAir Robo-reply? Not on this flight! Your new seats are worse than a '65 VW bug. Boooh on you guys for turning the plane into a sardine can.,245266,245268.0
243648,173879,True,2017-10-05 15:00:18+00:00,@AmericanAir Alright thank you very much!,,243646.0
245266,AmericanAir,False,2017-10-05 15:01:16+00:00,"@174231 No bots here, Ken. You can check with our flight crew to see if there's another seat you may be more comfortable in.",,245267.0
246046,174440,True,2017-10-05 15:02:03+00:00,"@AmericanAir ,I’m a Mom of 10 kids-Any chance you have a Super Deal on Roundtrip tickets from the US to Europe for a Family Of 12 ?",246045,
245665,174355,True,2017-10-05 15:02:16+00:00,Today @AmericanAir showed us a 787 heading to China later today. We are so incredible thankful for your amazing employees! #leydenpride https://t.co/9Wm9B7IQ34,245664,
245663,174354,True,2017-10-05 15:02:27+00:00,"Thank you @AmericanAir for your donation to getting my fellow comrads and myself to #ophardhustle 
your company is AWESOME!!",245661,
245660,174353,True,2017-10-05 15:02:59+00:00,"T.Y. to the inflight crew on AA flight 30 LAX to JFK on 9/25/17. 5 Star Service is an understatement, they deserve 10! #bravo @AmericanAir",245659,
245667,159701,True,2017-10-05 15:03:51+00:00,"For anyone interested, the @174356 763 is a 1991 build that was retired by @AmericanAir in April 2016.

It even wore the new AA livery. https://t.co/OK0MaD47wL","245666,245668,245669,245670,245671,245672,245673,245674,245675",
245666,AmericanAir,False,2017-10-05 15:05:21+00:00,"@159701 Such a beautiful bird! We just rearranged the Red, White and Blue paint for a bit.",,245667.0
246065,174445,True,2017-10-05 15:06:09+00:00,@AmericanAir but confused by this... Will I be charged for checking a bag in Minneapolis? https://t.co/C3rHyIpQjD,246064,
246045,AmericanAir,False,2017-10-05 15:06:30+00:00,@174440 We'd love to fly your family to Europe! Give us a call at 800-221-2255. We'll find the best deals for you.,246044,246046.0
245664,AmericanAir,False,2017-10-05 15:06:51+00:00,"@174355 We're so glad you enjoyed out big, beautiful machine!",,245665.0
246067,173877,True,2017-10-05 15:07:18+00:00,"@AmericanAir another tip: if the flight is headed to MX maybe it would be good to have staff that speaks Spanish, not Asian. Just saying.",246066,
246057,174443,True,2017-10-05 15:07:58+00:00,"As usual, my @AmericanAir flight was late getting in. Get me off this taxied plane so I can make my connecting flight from PHX back to AUS!","246059,246054",
245661,AmericanAir,False,2017-10-05 15:11:26+00:00,@174354 Thanks so much! We love to help when we can.,245662,245663.0
246062,174444,True,2017-10-05 15:11:38+00:00,"Do they really think I want to leave my vacation?! I love ""volunteering"" to leave my favorite island in the world. @AmericanAir is the worst",246060,
245659,AmericanAir,False,2017-10-05 15:12:00+00:00,"@174353 Our #AATeam is the best! We're so glad they took excellent care of you, we'll make sure to pass this along to them!",,245660.0
246049,174441,True,2017-10-05 15:12:45+00:00,"1 HR late &amp; counting...indicator light ""glitch"" magically works again. Another bad  @AmericanAir experience w/ int'l connection flights","246047,246051",
185679,159661,True,2017-10-05 15:12:47+00:00,@AmericanAir Didn't think so. Consider changing your policy on boarding during maintenance. I will be cancelling my AA credit card today. THX again.,185680,185678.0
246053,174442,True,2017-10-05 15:13:07+00:00,"@AmericanAir my flight (455) to Charlotte from Boston was delayed, causing me to miss my connection to Tampa.  You rebooked me for tonight but I need to get there much sooner and you have earlier flights out of Charlotte available according to website. Help please!",246052,
246066,AmericanAir,False,2017-10-05 15:14:41+00:00,@173877 A smooth check-in is always the plan. We look forward to having you on board with us today.,,246067.0
246064,AmericanAir,False,2017-10-05 15:14:47+00:00,@174445 Send us your record locator via DM. We'll take a closer look.,,246065.0
246044,174440,True,2017-10-05 15:14:52+00:00,@AmericanAir We just returned home from Europe and could only take 2 kids —  the flight both ways was perfect. -,246043,246045.0
243639,173877,True,2017-10-05 15:15:51+00:00,"@AmericanAir Not really, i just don’t think is good for you to have an unattended PRIORITY DESK.. is contradictory.",,243638.0
246060,AmericanAir,False,2017-10-05 15:15:53+00:00,@174444 Please don't pay for an upgraded seat unless you want to. Our airport team can assign on at no cost from the gate area.,246061,246062.0
246054,AmericanAir,False,2017-10-05 15:18:54+00:00,@174443 We're sorry for the lateness today. We appreciate you hanging in there.,"246055,246056",246057.0
231974,171232,True,2017-10-05 15:19:28+00:00,@AmericanAir That’s the point; you should provide them considering your profits every year #PoorService,,231973.0
246052,AmericanAir,False,2017-10-05 15:19:35+00:00,"@174442 We'd like to look into this for you, please DM your record locator.",,246053.0
246047,AmericanAir,False,2017-10-05 15:19:57+00:00,"@174441 We appreciate your patience with the wait, Tori. Please send a DM our way if you need help with the connecting flight.",246048,246049.0
179044,158220,True,2017-10-05 15:21:41+00:00,"@AmericanAir @10979 was treated in a negligent, potentially life-threatening way. How about YOU figure out how to make it right, and contact HIM?",,179043.0
246043,AmericanAir,False,2017-10-05 15:21:44+00:00,@174440 We're thrilled to hear you enjoyed your trip!,,246044.0
185680,AmericanAir,False,2017-10-05 15:21:47+00:00,@159661 Sorry for your disappointment. We'd love another chance to provide you with a better experience the next time.,185681,185679.0
246055,174443,True,2017-10-05 15:22:26+00:00,"@AmericanAir ""Sorrys"" and ""appreciations"" won't get me home on time. Luckily I made my flight, but you won't be getting my business anymore.",246058,246054.0
246058,AmericanAir,False,2017-10-05 15:24:12+00:00,@174443 We never intend for this to happen and we're glad to hear that you made your flight. We don't want this to be the last time we see you.,,246055.0
246056,174443,True,2017-10-05 15:24:57+00:00,"@AmericanAir Seriously - the delays and customer service have gotten worse since the US Airways acquisition. You just got a new loyal customer, @Delta.",,246054.0
246048,174441,True,2017-10-05 15:25:11+00:00,"@AmericanAir Hoping the pilot can make up some time in flight, if not DM coming your way upon JFK arrival!",246050,246047.0
246610,174581,True,2017-10-05 15:27:37+00:00,@AmericanAir Do I HAVE TO ESCALATE EVERY CALL TO A SUPERVISOR how do you ppl keep business running sheesh,246608,
246606,174580,True,2017-10-05 15:28:56+00:00,Shoutout to @AmericanAir for helping me &amp; hubs navigate delays &amp; upgrades &amp; still getting us to our destination on time! 💃🏽✈️,"246605,246607",
246597,174578,True,2017-10-05 15:29:10+00:00,Shoutout to @115911 for the free WiFi on my international @AmericanAir flight 🐐,"246596,246598",
246600,174579,True,2017-10-05 15:29:47+00:00,@AmericanAir Thank you @AmericanAir  for making this right. Customer service is great!,246599,246601.0
246061,174444,True,2017-10-05 15:29:49+00:00,@AmericanAir I already paid for ungraded seats for my original flight so now I am not going to get the seating that I would prefer.,246063,246060.0
246050,AmericanAir,False,2017-10-05 15:29:58+00:00,@174441 We're keeping our #wingscrossed. We'll be here if you need us.,,246048.0
246608,AmericanAir,False,2017-10-05 15:30:43+00:00,@174581 You seem a bit frustrated. DM more info. We'd like to try and help.,246609,246610.0
246605,AmericanAir,False,2017-10-05 15:31:50+00:00,@174580 We're always happy to help! We truly appreciate the shout-out.,,246606.0
246595,174577,True,2017-10-05 15:32:55+00:00,"@AmericanAir whoever was the supervisor at gates 4, 5, and 6 at CAE this morning was awesome. Give that guy a raise. #flight4311",246594,
247218,174729,True,2017-10-05 15:34:33+00:00,@AmericanAir I flew on Royal Jordanian a month ago and haven’t gotten my AA miles. Tried to report on website but said I had to fax…,247217,
247217,174729,True,2017-10-05 15:35:04+00:00,@AmericanAir How can I get my miles without fax? I don’t have access to a fax machine.,247216,247218.0
247211,174232,True,2017-10-05 15:35:44+00:00,"TSA PreCheck/Global Entry: $100 to avoid standing in lines
Tickets: $3k
@AmericanAir no online checkin b/c their app crashed: Priceless",247209,
247203,174725,True,2017-10-05 15:35:55+00:00,@AmericanAir You want to charge me $150 to rebook awards travel with points earned is pathetic.A platinum member &amp; AA card holder is done!,247202,
245662,174354,True,2017-10-05 15:36:37+00:00,@AmericanAir We appreciate your kindness and support!,,245661.0
2048688,605874,True,2017-10-05 15:38:20+00:00,So what can you do for me @AmericanAir? Can you bump me up a boarding group?I’m waiting for your response.,2048687,
246599,AmericanAir,False,2017-10-05 15:38:42+00:00,@174579 We appreciate your shout-out!,,246600.0
246596,AmericanAir,False,2017-10-05 15:40:12+00:00,@174578 That's pretty cool! Sit back and enjoy.,,246597.0
247215,174728,True,2017-10-05 15:41:55+00:00,Yo @AmericanAir y’all have 0 ethnic food. I’m joining @Delta sky club- THEY SERVED MY FRIEND GRITS!!!!!!!!!!!!!,247214,
247213,159690,True,2017-10-05 15:42:05+00:00,Best @AmericanAir flight I have ever been on! &amp; his dad is a #Canes Fan! https://t.co/x1wLBXa6sb,247212,
246594,AmericanAir,False,2017-10-05 15:43:22+00:00,@174577 Thanks so much for recognizing our #AATeam in CAE for a job well done!,,246595.0
676239,281305,True,2017-10-05 15:43:43+00:00,Thanks Shay @12885 &amp; Melody @AmericanAir for changes to @6543 trip due to #HurricaineIrma https://t.co/LFVZ61ShA1,676238,
247216,AmericanAir,False,2017-10-05 15:45:08+00:00,@174729 We can look in to this for you! Please DM your ticket and account number with a follow.,,247217.0
247208,174727,True,2017-10-05 15:47:22+00:00,@AmericanAir there's no reason a ticket exchange within the same flight date should cost the amount of a whole new plane ticket.,247206,
246063,AmericanAir,False,2017-10-05 15:47:52+00:00,@174444 We can take a look to see what's available. Send us your record locator via direct message.,,246061.0
2048687,AmericanAir,False,2017-10-05 15:52:43+00:00,@605874 Priority boarding is an option offered at check-in for those that may want to board sooner. We'll have everyone on as quickly as possible.,,2048688.0
1004802,116450,True,2017-10-05 15:52:44+00:00,Now taking off: your next adventure. Prepare to get inspired by our new safety video. https://t.co/jwPERnMkOp,"1004803,1004799",
201669,163636,True,2017-10-05 15:54:37+00:00,@AmericanAir Nope. Your airline failed us and this flight's not even full. $64 per ticket to sit together at check-in. Ridiculous.,201670,201667.0
247214,AmericanAir,False,2017-10-05 15:54:48+00:00,@174728 We've got some great around-the-world tasty treats in our Clubs. Come check them out sometime!,,247215.0
247205,174726,True,2017-10-05 15:54:53+00:00,Shout out to @AmericanAir for letting military members use their VIP lounge. You made a shitty day of travel not so bad 👍,247204,
247212,AmericanAir,False,2017-10-05 15:55:05+00:00,@159690 What a beautiful pup! We're glad he made your flight extra special today.,,247213.0
247201,164683,True,2017-10-05 15:55:32+00:00,Congrats @AmericanAir!  You now have the least amount of space of all major airlines.  Clear you don't like customers https://t.co/xxLagAq8qX,247200,
676238,AmericanAir,False,2017-10-05 15:55:37+00:00,"@281305 We're glad you could still make the trip, Julie. Let's do another one soon.",,676239.0
247209,AmericanAir,False,2017-10-05 15:56:15+00:00,@174232 See our airport team when you arrive to get checked in and then you can go through security with your TSA PreCheck.,247210,247211.0
247206,AmericanAir,False,2017-10-05 15:56:19+00:00,"@174727 We offer a variety of fares, some having more flexibility than others.",247207,247208.0
247204,AmericanAir,False,2017-10-05 15:57:00+00:00,@174726 We're always happy to help make your travel day better!,,247205.0
247202,AmericanAir,False,2017-10-05 15:57:13+00:00,@174725 We'll look into this for you. Please DM your record locator.,,247203.0
247200,AmericanAir,False,2017-10-05 15:58:10+00:00,@164683 Checkout our Main Cabin Extra seats with up to 6 inches of additional leg room! https://t.co/N9kHMrdPIB,,247201.0
201670,AmericanAir,False,2017-10-05 15:58:25+00:00,@163636 Our team does their best to get you seated together. Maybe someone on board will be willing to move so you can.,,201669.0
247706,165920,True,2017-10-05 15:58:29+00:00,Flying back to @129841 on @AmericanAir ✈️ https://t.co/0nCpuWEk4u,247705,
247703,159701,True,2017-10-05 15:58:36+00:00,"Yes, these old @AmericanAir photos will do nicely https://t.co/By8nGvPVtb","247701,247704",
247705,AmericanAir,False,2017-10-05 15:59:07+00:00,"@165920 We're ready to go, Andrew! Thanks for hanging out with us today.",,247706.0
247700,174855,True,2017-10-05 16:00:07+00:00,@AmericanAir you guys ruined my day,247699,
247701,AmericanAir,False,2017-10-05 16:00:48+00:00,"@159701 What AAmazing pictures. Thanks for the #ThrowbackThursday, Jason.",247702,247703.0
247210,174232,True,2017-10-05 16:01:56+00:00,@AmericanAir The goal in getting PreCheck was to NOT have to get to the airport an extra 2 hours early to stand in line. 🙄,,247209.0
247699,AmericanAir,False,2017-10-05 16:06:05+00:00,@174855 This isn't what we intended. Is there anything we can do to help?,,247700.0
248285,174983,True,2017-10-05 16:06:11+00:00,"""Your seat is 14D. D as in Dang it."" these flight attendants man 😂@AmericanAir",248284,
248276,174981,True,2017-10-05 16:07:26+00:00,So far I’ve told 3 ppl to get off their phones in the new #ORD #AdmiralsClub QuietRoom @AmericanAir - #introvertproud,"248275,248277,248278",
248283,174982,True,2017-10-05 16:07:36+00:00,@AmericanAir Hey if i do an exit seat am i able to have a bag under my seat?,248281,
247702,174856,True,2017-10-05 16:09:16+00:00,@AmericanAir @159701 American at Meacham Field (FTW) in Fort Worth https://t.co/tJMGbWKHil,,247701.0
248274,174980,True,2017-10-05 16:09:29+00:00,@AmericanAir your crew member doesn't show up to work and so we miss our flights?! Surely you have back up plans in place!,248273,
248791,175106,True,2017-10-05 16:09:50+00:00,@AmericanAir what a delight we have in Envoy Flight Attendant Ellie on 5521 CLT to SAV today! A real gem! She’s #aaelevate for sure!,248790,
248300,SouthwestAir,False,2017-10-05 16:14:01+00:00,"Your first two checked bags. Free. That's #Transfarency.

(size/weight limits apply) https://t.co/Bn4XZrnq78","248301,248299,248302,248303,248304,248305,248306,248307,248308,248309,248310,248311,248312,248313,248314,248315,248316,248317,248318",
248284,AmericanAir,False,2017-10-05 16:14:47+00:00,@174983 Thanks for flying with us today! Our crew will take great care of you.,,248285.0
248313,174989,True,2017-10-05 16:15:23+00:00,@SouthwestAir Yeah! I love free checked bags!!,248321,248300.0
248302,174991,True,2017-10-05 16:16:10+00:00,@SouthwestAir See you at 905 pm on October 20th #MDWtoMCO #disneyworld #25thWeddinganniversary,248330,248300.0
248281,AmericanAir,False,2017-10-05 16:16:43+00:00,"@174982 As long as the bag fits under the seat in front of you, you're good to go!","248282,248280",248283.0
248299,134792,True,2017-10-05 16:16:46+00:00,@SouthwestAir Two bags?!? That would be super useful going to Hawaii 🤔😉,248298,248300.0
248330,SouthwestAir,False,2017-10-05 16:16:50+00:00,"@174991 We can't wait, Korey! Thanks for choosing Southwest! ^JB",,248302.0
252959,176109,True,2017-10-05 16:17:19+00:00,"Apparently, @AmericanAir no longer allows overhead bag storage and they charge $25 per check bag. #WTF #neveragain","252958,252960",
248280,174982,True,2017-10-05 16:17:23+00:00,@AmericanAir Yeah its a backpack,248279,248281.0
248279,AmericanAir,False,2017-10-05 16:17:40+00:00,"@174982 In that case, you should be fine.",,248280.0
678254,281812,True,2017-10-05 16:17:59+00:00,"@AmericanAir on flight aa969 connecting to aa1119, will I need rebook?",678253,
248275,AmericanAir,False,2017-10-05 16:18:34+00:00,"@174981 We're sorry about that, Bill. Did you inform our team there in the club?",,248276.0
248782,175105,True,2017-10-05 16:18:55+00:00,@AmericanAir feeling scammed My ticket says refundable. I go to cancel my $400 flight to Vegas A credit - $200 for canceling. Shady,248780,
248273,AmericanAir,False,2017-10-05 16:20:57+00:00,"@174980 We'd like to get you an update, what's your flight number?",,248274.0
248321,SouthwestAir,False,2017-10-05 16:21:33+00:00,"@174989 So do we, Phira! Why choose between the red dress and the grey sweater when you can just bring it all? ^MR",248322,248313.0
248282,174982,True,2017-10-05 16:22:31+00:00,@AmericanAir It wont let me change it to the exit seat. Do@you have a phone number,,248281.0
2048950,514267,True,2017-10-05 16:23:30+00:00,@AmericanAir @143230 you guys really expect us to still fly to Puerto Rico tomorrow!? And stay where!? Refund us please! #2028,2048949,
247207,174727,True,2017-10-05 16:23:55+00:00,@AmericanAir Consider implementing a more accommodating system.,,247206.0
2048949,514267,True,2017-10-05 16:24:09+00:00,@AmericanAir @143230 How is this flight still scheduled? I don’t get it.,2048948,2048950.0
248298,SouthwestAir,False,2017-10-05 16:25:37+00:00,@134792 Two bags to Hawaii? How many leis are you planning to bring back? ^AS,,248299.0
248777,175104,True,2017-10-05 16:27:45+00:00,@AmericanAir pay extra for seat location &amp; shoved to the back. A racket,248774,
252958,AmericanAir,False,2017-10-05 16:28:17+00:00,@176109 Basic Economy fares allow for one item that fits under the seat in front of you or a larger bag can be checked-in. https://t.co/MKvFFVWJdz,252957,252959.0
248790,AmericanAir,False,2017-10-05 16:30:31+00:00,@175106 Our #AATeam is the best team in the world. Way to keep #goingup!,,248791.0
252966,171233,True,2017-10-05 16:30:31+00:00,@176111 @SouthwestAir @Delta @AmericanAir @116450 😂😂😂 love it. Who do you think I should sign with?,252965,231979.0
246609,174581,True,2017-10-05 16:30:33+00:00,"@AmericanAir I'm good, I resolved my own issue.",246611,246608.0
248780,AmericanAir,False,2017-10-05 16:31:31+00:00,@175105 We'll be happy to check your fare details. Please DM your ticket info.,248781,248782.0
2048948,AmericanAir,False,2017-10-05 16:34:08+00:00,@514267 We have customers needing to get there. We're offering changes for no cost to fly next year. See details at: https://t.co/kNkPUiCR67,,2048949.0
248773,175103,True,2017-10-05 16:35:09+00:00,@AmericanAir left mom without a ticket at 3am at the airport due to agent error.  Never going to ride American again.,248772,
248770,175102,True,2017-10-05 16:35:50+00:00,"Well, we took off at 839am from Austin and landed in LA at 931am. That’s a whooping 40 mins early. #tarmactweeting @AmericanAir.",248768,
248774,AmericanAir,False,2017-10-05 16:36:37+00:00,@175104 The seat charge can be refunded via https://t.co/xM8VkbQ07c since you were moved.,"248775,248776",248777.0
678253,AmericanAir,False,2017-10-05 16:37:28+00:00,@281812 You still have a little time to make it.  But just in case we see that you're backed up on AA1278 at 6:50p.,,678254.0
249351,175245,True,2017-10-05 16:37:56+00:00,Celebration in the sky! Bette Nash celebrates 60 Years with @AmericanAir and is the most senior flight attendant in the world. #avgeek https://t.co/SwQeuh14KA,"249350,249352,249353,249354,249355,249356,249357",
248776,175104,True,2017-10-05 16:38:01+00:00,@AmericanAir Poor answer. Computer software converting seat chart changes the correct answer.,,248774.0
249345,175243,True,2017-10-05 16:38:05+00:00,"@AmericanAir No help, ur things says no tags #s for 2 bags, my receipt has #s. It hasn't located bags as yet. No clothes, toiletries etc. not good",249344,249346.0
248781,175105,True,2017-10-05 16:38:05+00:00,"@AmericanAir QNBXRM
Record locater. It states clearly in my email-Refundable.  Thanks",248783,248780.0
249349,175244,True,2017-10-05 16:38:22+00:00,"Another day, another losing battle with @116462 on @americanair 0.02MBt/sec. Please fix this or discontinue the service.",249348,
246611,AmericanAir,False,2017-10-05 16:39:19+00:00,@174581 We're always here and happy to help if you need us!,,246609.0
248775,175104,True,2017-10-05 16:39:31+00:00,@AmericanAir I pay for bulkhead &amp; end up in row 21. No customer service,248778,248774.0
248772,AmericanAir,False,2017-10-05 16:41:17+00:00,@175103 We don't like the sound of this. DM the record locator and more details. We'd like to help if we can.,,248773.0
248768,AmericanAir,False,2017-10-05 16:42:39+00:00,@175102 Welcome to LA! We're happy to get you in earlier than expected.,248769,248770.0
248778,AmericanAir,False,2017-10-05 16:44:26+00:00,@175104 We'll be happy to help send a refund for you! Please DM your record locator with a quick follow.,248779,248775.0
248304,175275,True,2017-10-05 16:44:54+00:00,@SouthwestAir I love the no worries with luggage. I pack a extra bag for souvenirs and no baggage charge on the way home.,249440,248300.0
249350,AmericanAir,False,2017-10-05 16:45:32+00:00,@175245 A huge congratulations to Betty! We couldn't be more prod to have her be apart of our #AATeam!,,249351.0
252965,176111,True,2017-10-05 16:45:45+00:00,@171233 @SouthwestAir @Delta @AmericanAir @116450 @AmericanAir had the best response. @Delta second choice and @116450 is slipping,252964,252966.0
249344,AmericanAir,False,2017-10-05 16:46:29+00:00,@175243 Baggage Service can help look into any items you may need immediately. Please give them a call at 800-535-5225.,,249345.0
249348,AmericanAir,False,2017-10-05 16:46:29+00:00,@175244 We're sorry about any issues. Please reach out to our friends @116462 for some help.,,249349.0
249335,175241,True,2017-10-05 16:46:54+00:00,@AmericanAir My daughter is flying out of Cancun on Saturday.  Will there be any flight issues with Tropical Storm Nate?  Thanks.,249334,
249440,SouthwestAir,False,2017-10-05 16:48:10+00:00,"@175275 We got your back, Chiver! We appreciate every opportunity to have you (and your bags) onboard. ^KM",,248304.0
248783,AmericanAir,False,2017-10-05 16:48:49+00:00,"@175105 These are non-refundable fares, please DM us a screen shot of your email, so we can take a closer look.","248784,248785",248781.0
249339,175242,True,2017-10-05 16:50:45+00:00,"@Americanair, F.A serving water...how about getting this tin can in the air.  Water bad, Ontime good.  What don't you get?! #MesaAirsucks",249336,
248779,175104,True,2017-10-05 16:52:29+00:00,@AmericanAir Being seated in the location selected is more acceptable. 6 flights same issue. Have 6 more frustrating flights. Yippee,,248778.0
248769,175102,True,2017-10-05 16:52:33+00:00,"@AmericanAir Me too. Now, if only we could get an open gate. 😉😉 it almost feels like we a lost &amp; wandering around the LA tarmac. #betterthansittingstill",248771,248768.0
250180,175452,True,2017-10-05 16:52:43+00:00,@AmericanAir this flight should be renamed to beautiful people ❤❤❤,250179,
248314,175270,True,2017-10-05 16:53:36+00:00,@SouthwestAir Best airline in the sky --- says this old EASTERN Flight Attendant,249426,248300.0
250178,175451,True,2017-10-05 16:54:51+00:00,"@AmericanAir Also, why can I get first flight boarding pass on the app but not the connecting flight",250177,
249426,SouthwestAir,False,2017-10-05 16:55:37+00:00,"@175270 Aw, shucks. You're making us blush! We hope to have the honor to have you and your family onboard soon. ^JT",,248314.0
250176,175450,True,2017-10-05 16:55:39+00:00,Excess baggage #gauge @delta $510 v @AmericanAir $150 #thanksaa #neveragaindelta #mediafriendly,250175,
249336,AmericanAir,False,2017-10-05 16:56:29+00:00,"@175242 As soon as we get the go ahead from Air Traffic control, we'll have you on your way. Thanks for your patience.","249337,249338",249339.0
250183,175453,True,2017-10-05 16:57:32+00:00,Still no update or announcement. FAIL @AmericanAir #PHL https://t.co/ZYF2deZ10G,250181,
249334,AmericanAir,False,2017-10-05 16:57:39+00:00,@175241 We're keeping a steady eye on Tropical Storm Nate. Please have your daughter sign up for updates at: https://t.co/h88H9iFP2j,,249335.0
250174,175449,True,2017-10-05 16:58:31+00:00,Thanks @americanair for the bump to first on 4542 Houston to Philly this afternoon! PlatPlus “works” again!,250173,
250181,AmericanAir,False,2017-10-05 16:59:52+00:00,"@175453 We see you're boarding now, thanks for your patience, and our pilots will try to make up some time in the air.",250182,250183.0
248784,175105,True,2017-10-05 16:59:57+00:00,@AmericanAir  https://t.co/RqvedpbZVn,248786,248783.0
249337,175242,True,2017-10-05 17:00:04+00:00,@AmericanAir That's not happening.  Delay is technical.  #MesaAirsucks will cause me to miss 3 pm mtg in Lincoln.  Can't begin to express my anger!,,249336.0
251699,175833,True,2017-10-05 17:00:34+00:00,@AmericanAir flying to MSY today and out on Sunday. Hurricane landfall expected at same time. Help! Being penalized,"251698,251700",
250179,AmericanAir,False,2017-10-05 17:00:39+00:00,@175452 We like the sound that has to it! Thanks for sharing the skies with us today.,,250180.0
248771,AmericanAir,False,2017-10-05 17:01:28+00:00,@175102 We promise you aren't lost! We'll have you to the gate and off as quickly as possible.,,248769.0
249338,175242,True,2017-10-05 17:03:10+00:00,"@AmericanAir #MesaAirsucks  - @AmericanAir FIX THIS PROBLEM.  REG. JET CARRIER SUCKS!!   How many of these flts delayed?  I must always be on ""the one""",249340,249336.0
248786,AmericanAir,False,2017-10-05 17:04:56+00:00,"@175105 We do see this was booked through a travel agency, please contact them regarding the email you received, with this info.",,248784.0
250182,175453,True,2017-10-05 17:04:56+00:00,@AmericanAir The courtesy of informing passengers would go a long way,250184,250181.0
250177,AmericanAir,False,2017-10-05 17:06:14+00:00,@175451 We'll check your bag in and collect any bag charges once you arrive to the airport for your flight! We'll see you soon.,,250178.0
251712,175837,True,2017-10-05 17:07:43+00:00,"@americanair I’m a corporate customer and have been on hold for over 30 mins now for a flight change due to a funeral, what gives?!",251711,
248785,175105,True,2017-10-05 17:07:43+00:00,"@AmericanAir I did, they said that is AA’s rules regarding changing flights","248787,248788",248783.0
250175,AmericanAir,False,2017-10-05 17:09:37+00:00,@175450 We're happy to have you travel with us!,,250176.0
250173,AmericanAir,False,2017-10-05 17:11:41+00:00,"@175449 We love having you ridin' up front with us, Michael. We're glad you gt your upgrade this morning.",,250174.0
251714,175838,True,2017-10-05 17:13:27+00:00,@AmericanAir : Back #onboard with you today! #thankyou for being the #best #airline around! #flights #travel #loyalty,251713,
251709,175836,True,2017-10-05 17:14:15+00:00,Not very happy with @AmericanAir  Airlines eating my time.,251707,
249340,AmericanAir,False,2017-10-05 17:15:35+00:00,"@175242 Safety is always a top priority. Once we have the green light from our mechanics, we'll have you safely in the air.",249341,249338.0
251698,AmericanAir,False,2017-10-05 17:16:13+00:00,@175833 Are you wanting to change the flight to another day?,251696,251699.0
251706,175835,True,2017-10-05 17:16:24+00:00,Hey @AmericanAir!! Please load these on flight #663.  Thanks ☺ https://t.co/laxohkD11t,251705,
250184,AmericanAir,False,2017-10-05 17:16:30+00:00,"@175453 Good communication is important, we agree. Our apology if there wasn't enough info being shared.",250185,250182.0
251703,175834,True,2017-10-05 17:17:29+00:00,Why is it so hard to hang up my suit jacket @AmericanAir? I'm 1 of few women up here but my jacket isn't less of a jacket than that man's,251701,
251713,AmericanAir,False,2017-10-05 17:17:41+00:00,"@175838 Aw sucks, we're blushing! We're always so happy to see you.",,251714.0
248787,AmericanAir,False,2017-10-05 17:17:52+00:00,@175105 The ticket that was purchased through your agency isn't refundable. We're unable to change the rules on the ticket.,,248785.0
251711,AmericanAir,False,2017-10-05 17:18:05+00:00,"@175837 Call volume is still a little higher than usual. If we can help with a current reservation, send us your questions via DM.",,251712.0
248788,175105,True,2017-10-05 17:18:21+00:00,@AmericanAir Thanks for looking into it,248789,248785.0
251707,AmericanAir,False,2017-10-05 17:18:59+00:00,"@175836 We appreciate your patience with any added travel time we're causing, Pat.",251708,251709.0
251696,175833,True,2017-10-05 17:19:08+00:00,@AmericanAir I tried to change to the night before but it's an additional $260,251694,251698.0
249341,175242,True,2017-10-05 17:19:54+00:00,@AmericanAir It's a matter of frequency.  THIS CARRIER STINKS &amp; you continue to subject your loyal customers to this sub-par service with no renumeration,249342,249340.0
