tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2394033,672148,True,2017-10-20 10:57:41+00:00,@AmericanAir I’ve literally been waiting to get through security for 35 mins bc of your idiotic boarding process. You’re literally bussing ppl elsewhere.,,2394032.0
2394035,672148,True,2017-10-20 10:58:45+00:00,@AmericanAir I’d like to point out that no one is going through the line and yet here I am waiting...... https://t.co/4DvH9E3bAD,,2394032.0
2394034,672148,True,2017-10-20 11:00:54+00:00,@AmericanAir Also let me tell you about the trashy hotel you put me up in last night after I missed my connection due to “mechanical” error. #bedazzled,2394037,2394032.0
2394037,AmericanAir,False,2017-10-20 11:02:47+00:00,"@672148 We know the wait at security is frustrating. Once you're through, our gate team will take great care of you.","2394038,2394039",2394034.0
2394038,672148,True,2017-10-20 11:03:39+00:00,@AmericanAir You can’t buy me off with your meal vouchers that don’t work bc the airport restaurants are closed until after I take off ... if I make it.,,2394037.0
2394039,672148,True,2017-10-20 11:04:38+00:00,"@AmericanAir Also still waiting in line to get through security, despite only having one person ahead of me thanks to your “priority” status.",2394040,2394037.0
2394040,AmericanAir,False,2017-10-20 11:06:45+00:00,@672148 Our apologies for the extra wait. Thanks for your continued patience.,2394041,2394039.0
2394041,672148,True,2017-10-20 11:19:12+00:00,@AmericanAir Did you ask them to give me enhanced security review despite my Precheck status? Check-mate. You won. I’m defeated.,,2394040.0
880205,328978,True,2017-10-20 19:21:20+00:00,@AmericanAir is this what you call customer service at O’hare? 5 people and three standing around at priority Check in? https://t.co/e9yp59kWRH,880204,
880204,AmericanAir,False,2017-10-20 19:28:56+00:00,@328978 We're sorry for the extra wait time. We'll have you checked in and on your way as quickly as we can!,,880205.0
890709,331489,True,2017-10-20 21:34:43+00:00,@AmericanAir #fail #AA advised to get on standby list by 2 AA people at gate #cantgeton standby!!,890707,
890707,AmericanAir,False,2017-10-20 22:09:19+00:00,"@331489 We're sorry for the frustration, Adam. Some fares may not allow for standby.","890706,890708",890709.0
890706,331489,True,2017-10-20 23:48:10+00:00,@AmericanAir #nothelpfull,890705,890707.0
890705,AmericanAir,False,2017-10-20 23:58:51+00:00,@331489 Here's a great link with our standby options that you may find helpful: https://t.co/ZtcjNpklsL,,890706.0
890708,331489,True,2017-10-21 00:19:34+00:00,@AmericanAir #lesshelpful #latetoneed #toolate,,890707.0
886441,330470,True,2017-10-21 00:43:27+00:00,"@AmericanAir Your airplanes were late the entire day, delayed by an hour. Your aircrafts' overhead space does not fit carry on bags, thus",,886439.0
965475,349101,True,2017-10-21 23:16:34+00:00,@AmericanAir missing a small bag with jewelry I packed in my suitcase today 10/21/17 from PHX to AUS flight. Who can I contact? Help!,965472,
965472,AmericanAir,False,2017-10-21 23:29:34+00:00,@349101 Please give our Baggage Service team a call at 800-535-5225.,"965473,965474",965475.0
965473,349101,True,2017-10-21 23:30:55+00:00,@AmericanAir Thank you I'll call them now,,965472.0
965474,349101,True,2017-10-22 15:13:45+00:00,@AmericanAir I made a claim. All my jewelry (including my grandma's necklace) and my speaker are missing. Is there anything else I can do about this? Mad,965476,965472.0
965476,AmericanAir,False,2017-10-22 15:54:02+00:00,@349101 Please continue working with our Baggage Service team and they'll certainly assist you with your claim.,,965474.0
1023930,362310,True,2017-10-22 21:01:52+00:00,@AmericanAir #FraudAlert on your frequent flyer program Dont advertise that you can use miles to fly then hold them for purchase only #scam,1023929,
1023929,362310,True,2017-10-22 21:11:39+00:00,@AmericanAir @Americanair also nice to know that you don't have a customer service team who can speak on the phone.  #horriblepolicy,1023928,1023930.0
1023928,AmericanAir,False,2017-10-22 23:37:54+00:00,"@362310 Please give our specialists in AAdvantage Customer Service a call at 800-882-8880, M-F, 8a-7p CT.",,1023929.0
1034395,364699,True,2017-10-23 06:04:33+00:00,"Nice job @AmericanAir and @151271! It’s 1am, flight landed 40 minutes ago and this is what the baggage carousel looks like: empty. https://t.co/3t2D0TXgGX","1034396,1034397,1034393,1034398,1034399,1034400,1034401,1034402,1034403,1034404,1034405,1034406,1034407,1034408,1034409",
1034393,364700,True,2017-10-23 06:06:54+00:00,@364699 @AmericanAir @151271 The DFW Flight crew is absolutely lazy. I was waiting for my luggage for two fucking hours,"1034392,1034394",1034395.0
1034392,364700,True,2017-10-23 06:10:12+00:00,@364699 @AmericanAir @151271 also what are you doing in DFW anyways? Not a lot of famous people come here unless it's for a convention,1034390,1034393.0
1034390,364699,True,2017-10-23 06:11:51+00:00,@364700 @AmericanAir @151271 It’s my home!,"1034391,1034389",1034392.0
1034389,AmericanAir,False,2017-10-23 06:15:28+00:00,@364699 We're so sorry about the wait. We'll get hos bags rolling out as fast as we can.,,1034390.0
1070356,372572,True,2017-10-23 15:25:27+00:00,"@AmericanAir AA4866 flight, what a pain; delayed by an hr. then electrical issues cnge of plane, further delay by 1:30 hrs. Missed connect.",1070355,
1070355,AmericanAir,False,2017-10-23 15:57:14+00:00,@372572 We know the wait isn't how you wanted the day to start. Thank you very much for your patience.,,1070356.0
425931,216306,True,2017-10-23 16:14:56+00:00,@AmericanAir I filed a baggage claim re: this issue last week and have heard nothing back. Can you provide an update?,425932,425930.0
425932,AmericanAir,False,2017-10-23 16:50:15+00:00,@216306 We'll take a look at this if you DM your record locator and baggage claim number.,,425931.0
1080602,372290,True,2017-10-23 19:27:04+00:00,@AmericanAir @374913 Refunds with AA are non-existent. They'll force people into poverty before providing a refund.,,1080601.0
1095286,378468,True,2017-10-23 20:41:39+00:00,@AmericanAir your customer service is the worst - won't send an itemized receipt unless I send $15 through SNAIL MAIL?! How ancient are you?,1095284,
1095284,AmericanAir,False,2017-10-23 21:24:08+00:00,@378468 We're very sorry for the frustration. Please continue working with our team for the next steps.,1095285,1095286.0
1095285,378468,True,2017-10-23 21:25:33+00:00,@AmericanAir By that do you mean mailing you a check and waiting for an itemized receipt that someone had pulled up on the screen but wouldn’t email?,1095287,1095284.0
1095287,378468,True,2017-10-23 21:26:13+00:00,@AmericanAir I will never use you for business travel again. This customer service is absurd. And what kind of social media response is that?,1095288,1095285.0
1095288,378468,True,2017-10-23 21:26:49+00:00,"@AmericanAir And by business travel, I mean any travel. This is unacceptable.",1095289,1095287.0
1080581,374911,True,2017-10-23 21:50:34+00:00,@AmericanAir And we left so late we ran low on fuel and being diverted has me missing my flight to London.,1080582,1080580.0
1098879,379302,True,2017-10-23 22:03:25+00:00,American Airlines is really awful @AmericanAir,1098878,
1095289,AmericanAir,False,2017-10-23 22:07:33+00:00,"@378468 We'd like to see if we can help, but need a bit more info. Please DM your ticket number and details about your request.",,1095288.0
1098878,AmericanAir,False,2017-10-23 22:22:38+00:00,@379302 Your comments concern us. Please follow and DM details so we can look into this further.,,1098879.0
1080582,AmericanAir,False,2017-10-23 22:24:50+00:00,@374911 We're truly sorry for the inconvenience. If you follow and DM your record locator we can look at options for you.,"1080583,1080584,1080585,1080586",1080581.0
1080583,374911,True,2017-10-23 22:27:32+00:00,"@AmericanAir FMUTJM
I understand I am on the 10pm fm CLT
Can you make sure my wife and I are seated next to each other please",,1080582.0
1080584,374911,True,2017-10-23 22:39:31+00:00,@AmericanAir It has been resolved through my travel agency,,1080582.0
1900755,566435,True,2017-10-23 22:54:33+00:00,@AmericanAir gonna yell into the Twitter void about your terrible lost &amp; found vendor. Logged a ticket over a month ago: NO RESPONSE. NONE.,1900754,
1900754,566435,True,2017-10-23 22:55:25+00:00,@AmericanAir @AmericanAir my item was literally just on the other side of the jetway door as it closed. And yet I can't get it back.,1900751,1900755.0
1900751,566435,True,2017-10-23 22:57:14+00:00,@AmericanAir @AmericanAir good to know the airline's solution is to abdicate responsibility. Happy to never fly AA again.,1900749,1900754.0
1080586,374911,True,2017-10-23 23:30:21+00:00,"@AmericanAir 4415 was supposed to land in CLT 2 hrs ago is still on the ground in ATL 
We were supposed to Dept 10 minutes ago after another 25 min delay",,1080582.0
1080585,374911,True,2017-10-23 23:30:22+00:00,@AmericanAir Why won’t the pilot for 4415 talk to his passengers?,1080587,1080582.0
1080587,374911,True,2017-10-23 23:31:59+00:00,@AmericanAir Still have no idea what time we will arrive back in CLT.,1080588,1080585.0
1080588,AmericanAir,False,2017-10-23 23:48:16+00:00,@374911 AA4415 is delayed due to weather in Charlotte.,,1080587.0
1900749,AmericanAir,False,2017-10-24 00:13:37+00:00,@566435 A response is only sent if your item is located. Our team will continue to keep an eye out for it and will contact you if anything is found.,1900750,1900751.0
1900750,566435,True,2017-10-24 00:21:48+00:00,@AmericanAir cold comfort when everyone knew where it was day-of. outsourcing responsibility seems to be a poor business decision.,"1900752,1900753",1900749.0
1900753,566435,True,2017-10-24 00:23:22+00:00,"@AmericanAir when I can give you time, date, place, flight, gate number, and agent's name, and get nothing back, what hope would I have with less info?",,1900750.0
1900752,566435,True,2017-10-24 00:23:52+00:00,"@AmericanAir not really expecting a resolution or even answer, just sharing a former customer's experience.",,1900750.0
1901165,393714,True,2017-10-24 01:51:42+00:00,@AmericanAir Frankly you got 85% there and a voucher for food at the hotel would have left me with no complaints,,1901164.0
1121007,384451,True,2017-10-24 06:24:25+00:00,@AmericanAir Always expect the worst. Already did and hopefully will arrive tomorrow.,,1121006.0
1193541,400464,True,2017-10-25 01:06:35+00:00,@AmericanAir you're inflight wifi is BRUTAL,1193540,
1193540,400464,True,2017-10-25 01:14:36+00:00,@AmericanAir can i have my $10 back plz,1193539,1193541.0
1193539,AmericanAir,False,2017-10-25 01:17:06+00:00,@400464 Please DM your record locator so we can point you to the correct contact.,,1193540.0
1198343,401555,True,2017-10-25 03:28:36+00:00,@AmericanAir  I have confirmed I received no such email. I'm not getting any assistance. Lost 94k miles! Not what I expected from AA.,1198342,1198344.0
1198342,AmericanAir,False,2017-10-25 03:54:40+00:00,@401555 Please call our AAdvantage Customer Service team during business hours here: https://t.co/l7FeGMUy12.,,1198343.0
1198348,401556,True,2017-10-25 03:55:51+00:00,@AmericanAir I would love to talk to someone about the picture perfect service #sarcasm worst I’ve had yet,,1198347.0
1199838,401919,True,2017-10-25 04:27:38+00:00,"Home again, Home again. Thanks @AmericanAir #dallasbig #catchflightsnotfeelings ✈️🍷✈️🍷 https://t.co/9Z8DJM353a",1199837,
1199837,AmericanAir,False,2017-10-25 04:48:36+00:00,"@401919 Is this the beginning of a new song? If so, we're digging the lyrics! #AAtunes",,1199838.0
1219396,376640,True,2017-10-25 14:42:44+00:00,@AmericanAir I am still having trouble finding my lost item. I filed the form &amp; have called baggage services at DCA &amp; someone is being rude,1219394,
1219394,AmericanAir,False,2017-10-25 14:58:55+00:00,@376640 Your claim has been received and you'll be contacted directly once your makeup bag is located.,1219395,1219396.0
1219395,376640,True,2017-10-25 15:05:41+00:00,@AmericanAir what if it was lost on the flight?,1219397,1219394.0
1219397,AmericanAir,False,2017-10-25 15:17:33+00:00,"@376640 If you indicated that on your Lost and Found claim, we'll look at your routing and try to locate your items.",,1219395.0
1913406,569943,True,2017-10-25 19:00:11+00:00,Your female flight attendant is rude. “I need you to sit in your seat”!  And way before boarding door was closed @AmericanAir #ihavechoices,1913405,
1913405,AmericanAir,False,2017-10-25 19:25:40+00:00,@569943 We strive to provide exceptional service at all times. Our apologies for any rudeness. We'd love to continue serving you in the future.,,1913406.0
1278282,419147,True,2017-10-26 16:17:01+00:00,Been trying to resolve an issue with @AmericanAir for almost a month - customer service is horrible #AmericanAirlines #notthathard #silence,1278281,
1278281,AmericanAir,False,2017-10-26 16:26:21+00:00,"@419147 We understand how that could be frustrating. We're here to listen and help if we can, Stephen. Please DM us the details.",,1278282.0
241202,173261,True,2017-10-26 22:39:45+00:00,"@AmericanAir So u left the airport as my originating flight arrived, made me sit in the CLT airport for 5 hours &amp; screwed me on seat assignment in 1 day!",,241199.0
1300943,424052,True,2017-10-26 23:19:40+00:00,"You know, sometimes all it takes is amazing social/cust service to switch from 1 airline to another. Well done @AmericanAir. 👍🏽👏🏽",1300942,
1300942,AmericanAir,False,2017-10-26 23:50:12+00:00,"@424052 Thanks for the shout-out! We love being here for our customers 24/7, so tweet us if you need us.",,1300943.0
1341069,432806,True,2017-10-27 15:46:32+00:00,@AmericanAir 2 hours on the tarmac is absolutely ridiculous bc of systems unable to reconcile. #2520 waste of customers time. time = $,1341071,1341068.0
1341071,AmericanAir,False,2017-10-27 15:55:57+00:00,"@432806 Your safety is always a top priority for us, and we ask for your patience with the extra wait time today.",,1341069.0
1351238,285516,True,2017-10-27 17:24:02+00:00,"Great flight @AmericanAir RNO to DFW... new, comfortable plane &amp; first class entertainment! Next leg DFW to TUL. #TulsaRun 15K tomorrow!👍✈️😀 https://t.co/bTP6zQ7YsJ",1351237,
1354819,435934,True,2017-10-27 17:33:04+00:00,@AmericanAir delays &amp; deplaned flight 1484-re board same plane 1+ hours later no news and more maintenance.(No snack/drinks) #disappointed,"1354820,1354818",
1354818,435934,True,2017-10-27 17:38:23+00:00,@AmericanAir Deplaned again! #severelydisappointed #flightdelay #enoughbadnews,1354817,1354819.0
1351237,AmericanAir,False,2017-10-27 17:53:34+00:00,@285516 It's our pleasure to #Run you over to Tulsa for the big race. Best of luck to you.,,1351238.0
1354817,AmericanAir,False,2017-10-27 18:01:46+00:00,@435934 We're very sorry for the continued delay. We see that the estimated time for takeoff is currently 2:30p and we appreciate your patience.,1354815,1354818.0
1550171,479792,True,2017-10-27 18:33:53+00:00,"@AmericanAir just love to start my travels with a rude gate attendant, super awesome",1550170,
1550170,479792,True,2017-10-27 18:41:02+00:00,@AmericanAir Wow my tweet must have worked. Reverse in attitude.,1550169,1550171.0
1354815,435934,True,2017-10-27 18:41:46+00:00,"@AmericanAir Already ate at @19200, Better communication and customer service would be a huge improvement! #stuckindallas #diligentmaintenance ?",1354812,1354817.0
1550169,AmericanAir,False,2017-10-27 18:50:48+00:00,"@479792 We like to think we have super powers here, but the truth is, our team should always give you top notch service. Have an AAwesome flight!",,1550170.0
1354812,AmericanAir,False,2017-10-27 18:55:47+00:00,"@435934 Once we have an update, we try to update the information to our customers.","1354813,1354814",1354815.0
1354814,435934,True,2017-10-27 19:16:05+00:00,@AmericanAir Same plane two mechanicals? Seems pretty shady to me...🤔#unplanneddallasdaytrip #thanksforpausingmymovie #iguessthatsservicewithoutsmile,,1354812.0
1354813,435934,True,2017-10-27 19:34:25+00:00,@AmericanAir Ive now spent over 5 hours in DFW and am now reboarding...any good faith available? #blindloyalty #goingforgreat #delayedallday,1354816,1354812.0
1354816,AmericanAir,False,2017-10-27 19:53:51+00:00,"@435934 We see you're all boarded now, we'll have wheels up soon!",,1354813.0
1367735,438398,True,2017-10-27 21:34:40+00:00,Delayed in Raleigh due to AA error. Sure would be nice if I had a few drink vouchers and some free WiFi @AmericanAir,1367733,
1367733,AmericanAir,False,2017-10-27 22:23:58+00:00,"@438398 We aren't able to offer those, but truly appreciate your patience today. Updates can be seen here: https://t.co/hSJ3SkyGEd",1367734,1367735.0
1367734,438398,True,2017-10-27 23:29:30+00:00,@AmericanAir Truly testing patience today. Gate agent wasn't ready to get the jetway to the door upon landing in CLT. Good for making connecting flights,,1367733.0
1379724,441197,True,2017-10-28 05:02:43+00:00,@AmericanAir On FEMUXZ leaving MRY tomorrow I get notified tonight it is cancelled and I have to fly out of SJC 80 miles away.,,1379721.0
1779119,489519,True,2017-10-29 00:21:28+00:00,@AmericanAir Ok...I've been charged &amp; can't choose seats...how do I get a refund? I have a medical injury and me and my passenger have to sit together.,1779120,1779118.0
1779120,AmericanAir,False,2017-10-29 00:25:46+00:00,"@489519 The seats we're seeing assigned are 14B, and 14C. The other charges are pending, and will be released in 3-5 days.",,1779119.0
2482874,630090,True,2017-10-29 23:44:58+00:00,@AmericanAir Already sent.   I shouldn't have to do this so many times.  No one can help. Lost luggage after traveling from HKG.  Still in same clothes,,2482873.0
2497504,391367,True,2017-10-30 02:32:27+00:00,"@AmericanAir 
Thanks for the great service, BOI to ORD. Moved to first class for weight/balance fix and treated like I paid for it. You've got a new loyal customer that travels almost weekly.",2497503,
2497503,AmericanAir,False,2017-10-30 02:54:44+00:00,"@391367 You're always first class to us, Robb! We're looking forward to many great years together.",,2497504.0
2510486,579573,True,2017-10-30 03:53:00+00:00,Flight 1854 @AmericanAir was HORRIBLE. Awful flight. Overall inconvenience.,2510484,
2510484,AmericanAir,False,2017-10-30 04:33:41+00:00,@579573 We're sorry to hear that your flight didn't go so well. Is there anything we can do to help?,2510485,2510486.0
2510485,579573,True,2017-10-30 04:36:45+00:00,@AmericanAir Can u do a refund?,2510487,2510484.0
2510487,AmericanAir,False,2017-10-30 04:57:49+00:00,@579573 We can take a look. DM your record locator and let us know what's going on.,,2510485.0
2531157,715612,True,2017-10-30 11:03:06+00:00,@AmericanAir It was AA2134 until you all delayed it HOURS before it was cancelled after midnight.,2531158,2531156.0
2531158,AmericanAir,False,2017-10-30 11:19:42+00:00,@715612 We see that flight was cancelled due to weather. Meet us in DM with your record locator if you need any help getting rebooked.,2531159,2531157.0
2548763,724228,True,2017-10-30 13:45:41+00:00,"I know people are down on airlines, but @AmericanAir just helped me out of a jam. Never disappointed with their service. #thanks",2548762,
2548762,AmericanAir,False,2017-10-30 13:49:00+00:00,"@724228 You're part of our AAdvantage fAAmily, Tyler! We'll always be here for you.",,2548763.0
2531159,715612,True,2017-10-30 14:50:39+00:00,"@AmericanAir ""Weather""... @116450 and @Delta had multiple flights leave for DC while this kept getting pushed back. Didn't leave bc there was no crew.",2531160,2531158.0
2531160,AmericanAir,False,2017-10-30 14:59:25+00:00,@715612 Our crew may have been delayed due to weather related delays. We appreciate your understanding.,2531161,2531159.0
2531161,715612,True,2017-10-30 15:07:35+00:00,@AmericanAir You can refer to my original tweet for my understanding.,,2531160.0
2551478,165281,True,2017-10-30 15:15:14+00:00,@AmericanAir -EP traveler at gate and not on the upgrade list. This is supposed to be automatic and is noted in reservation. System issue.,2551477,
2551477,AmericanAir,False,2017-10-30 15:26:45+00:00,@165281 We see you're on the list and apologize if you weren't appearing before. We'll have you wheels up and on your way ASAP!,,2551478.0
1955115,580330,True,2017-10-30 15:43:43+00:00,drying clothes and books after luggage being left in the rain for hours by @AmericanAir Worst airline ever!!! https://t.co/CCVzslFAKb,1955113,
1955113,AmericanAir,False,2017-10-30 15:44:53+00:00,@580330 We're so sorry about this. We always work to take great care of your belongings.,"1955112,1955114",1955115.0
1955112,580330,True,2017-10-30 16:00:09+00:00,@AmericanAir Not so sure about that: the other only time I have traveled with AA I missed the flight because nobody assisted me w/ self-service check in,1955110,1955113.0
1955110,AmericanAir,False,2017-10-30 16:01:27+00:00,@580330 This isn't the impression we want you to have. We hope you can give us another chance so we can provide you excellent service.,1955111,1955112.0
1955114,580330,True,2017-10-30 16:01:50+00:00,"@AmericanAir ...and now that I gave another try to your company, we were 5 hours late, and all my belongings are soaked.",,1955113.0
1955111,580330,True,2017-10-30 16:04:01+00:00,"@AmericanAir Never mind, as they say: ""fool me twice, shame on me"". I'll learn from my mistakes.",,1955110.0
2590812,430361,True,2017-10-30 19:53:55+00:00,@AmericanAir so your computer system is now not letting me check in? You guys are the worst,2590810,
2590810,AmericanAir,False,2017-10-30 19:54:58+00:00,"@430361 We've requested some info, if you could check your DMs.",2590811,2590812.0
2590811,430361,True,2017-10-30 20:19:08+00:00,@AmericanAir Yes &amp; then i have heard nothing,2590813,2590810.0
2590813,AmericanAir,False,2017-10-30 20:32:28+00:00,"@430361 We're working on getting it figured out for you, and will DM you once we're done.",2590814,2590811.0
2590814,430361,True,2017-10-30 20:49:36+00:00,@AmericanAir Ok well my flights at 6:20 CST@so hopefully before then,,2590813.0
2607130,720143,True,2017-10-30 21:11:35+00:00,"@AmericanAir -thank you so much for accommodating me in changing my flight.
#youguysrock",2607128,
2607128,AmericanAir,False,2017-10-30 21:21:40+00:00,@720143 We're glad we could help! Have a fantastic day.,2607129,2607130.0
2607129,720143,True,2017-10-31 04:04:53+00:00,"@AmericanAir And I'm not even ""Elite"" member or anything...",2607131,2607128.0
2607131,AmericanAir,False,2017-10-31 04:14:05+00:00,"@720143 You're always elite to us, Larry. #thankful",2607132,2607129.0
2607132,720143,True,2017-10-31 04:57:23+00:00,"@AmericanAir Please tell my agent that.
#actorslife",,2607131.0
26473,121779,True,2017-11-02 17:36:35+00:00,@AmericanAir Aaaaaand... you baggage customer assistance office at VPS is closed. Now what?,26472,26474.0
26472,AmericanAir,False,2017-11-02 17:46:55+00:00,"@121779 The club is open from 8a-10p, our team will operate the office after arrivals.",,26473.0
1999171,591114,True,2017-11-02 20:18:49+00:00,@AmericanAir what kind of strategy is sending me an exclusive offer for Platinum status and then trying to charge $700???,1999170,
1999170,AmericanAir,False,2017-11-02 20:40:50+00:00,@591114 We're offering you the option of purchasing a boost to Elite as oppose to earning miles you fly. Click for info https://t.co/bQvdbDhFpk,,1999171.0
2030563,600446,True,2017-11-02 20:53:17+00:00,6.5 Hours flying time drink cart thru twice food once 5 hrs ago. #thirsty #hungry #wheresmyfreesnacks #jetsetting @AmericanAir #stepupurgame,2030562,
2030562,AmericanAir,False,2017-11-02 22:07:25+00:00,@600446 We always want you to get a snack. Please ask a crewmember if they're able to give you one.,,2030563.0
1469631,461104,True,2017-11-03 00:24:34+00:00,@AmericanAir Not only rude and lazy gate staff but also rude employees of yours flying and talking trash about other employees the whole flight!,1469633,1469630.0
1469633,AmericanAir,False,2017-11-03 00:51:03+00:00,"@461104 We always want to have a great flight experience for you, Nick. Please DM your record locator and more information so we can take a look.",,1469631.0
1472993,461910,True,2017-11-03 00:52:58+00:00,@AmericanAir I got home finally 7 hours after my scheduled flight with wet luggage.,1472992,1472994.0
1472992,AmericanAir,False,2017-11-03 01:29:13+00:00,"@461910 Oh wow, please let our baggage team know by dialing 800-535-5225.",,1472993.0
1486395,205691,True,2017-11-03 04:19:35+00:00,@AmericanAir Roger that! Thanks for the quick response!! ❤️✈️@AmericanAir !! #AADVGOLD #Flyaway,1486394,1486396.0
1486394,AmericanAir,False,2017-11-03 04:20:18+00:00,@205691 You're welcome! We're looking forward to seeing you soon.,,1486395.0
1531564,475119,True,2017-11-03 20:10:20+00:00,@AmericanAir @AmericanAir The flight is later this evening. Any chance you can put me back in my seat or another premium seat? I checked-in to that seat,1531562,1531565.0
1531562,AmericanAir,False,2017-11-03 20:15:38+00:00,@475119 Please reach out to our airport team. They'll take a look at sitting you back into that seat if it's available.,1531563,1531564.0
1531563,475119,True,2017-11-03 20:24:37+00:00,@AmericanAir Will do. Very disappointed to lose a preferred seat as a Gold Elite member. I was moved from the front of the plane to one of the last rows,,1531562.0
1200362,299575,True,2017-11-04 03:03:48+00:00,@AmericanAir I already did that and u refused to cover my expenses. They gave me a $200 voucher for my next flight. This is how you treat your customers?,1200364,1200361.0
1200364,AmericanAir,False,2017-11-04 03:11:49+00:00,"@299575 We always try and help our customers as much as possible, but we're sorry we weren't able to cover more of your expenses.",1200365,1200362.0
1200365,299575,True,2017-11-04 11:49:00+00:00,@AmericanAir I am going viral with this on all social media outlets and contacting the AG. Cancelling my flight and not covering my cost is criminal.,,1200364.0
1568395,483911,True,2017-11-04 16:18:47+00:00,@AmericanAir 15k miles plus $75 fee to upgrade my flight.. or just pay $80 at gate. Call this a reward?#americanairlines worthless,1568394,
1568394,AmericanAir,False,2017-11-04 16:21:48+00:00,"@483911 To avoid the charge, you'd have to book the flight more than 20 days in advance, Clint.",,1568395.0
1585771,483457,True,2017-11-04 17:13:43+00:00,".@AmericanAir Landed 20+mins early &amp; flt boarded on time. It was a sm, soft laptop bag. Ina could’ve explained but was rude &amp; dismissive https://t.co/IgDfxh52Xg",1585770,
1585770,AmericanAir,False,2017-11-04 17:30:02+00:00,@483457 We want every experience to be a good one and we'd like to pass along your comments. Please DM your record locator.,,1585771.0
1577784,485966,True,2017-11-04 18:09:03+00:00,@AmericanAir been waiting for over an hour on the tarmac with no update as to what the problem is. Unacceptable.,1577782,
1577782,AmericanAir,False,2017-11-04 18:38:27+00:00,@485966 We're sorry for the lack of communication. What's your flight number and we'll take a look?,1577783,1577784.0
1577783,485966,True,2017-11-05 16:11:24+00:00,@AmericanAir AA2977,1577785,1577782.0
1577785,AmericanAir,False,2017-11-05 16:13:56+00:00,"@485966 It looks like there was maintenance issues on your flight, but we're happy you arrived safety. We look forward to seeing you again on Wed!",,1577783.0
1621691,496904,True,2017-11-05 16:25:15+00:00,First Class complementary upgrade with an empty seat next to me!! Thank you @AmericanAir,1621690,
1621690,AmericanAir,False,2017-11-05 16:46:12+00:00,"@496904 Nice, Carl! Now you've got even more wiggle room to stretch out in.",,1621691.0
953413,176675,True,2017-11-05 21:43:35+00:00,@AmericanAir App says that the bags arrived at baggage claim at 4:26. The first bag from my flight just came out at 4:43pm.,,953412.0
1772450,532718,True,2017-11-08 00:39:54+00:00,@AmericanAir @AmericanAir  this isn't a bank transaction this is a refund for my car seats that were completely destroyed. 2-3 weeks is unacceptable.,1772449,1772451.0
1772449,AmericanAir,False,2017-11-08 01:23:52+00:00,@532718 Please continue working with Central Baggage Resolution directly. They can be reached at 800-866-4010 or via https://t.co/zSdeH87Yqc.,1772447,1772450.0
1772447,532718,True,2017-11-08 01:28:53+00:00,@AmericanAir @AmericanAir the customer service at central baggage has been an absolute nightmare. I've been assigned to three different people for my claim. They want nothing to do with my concerns. In fact I haven't heard a single apology. They claim to be able to do nothing.,1772444,1772449.0
1772444,AmericanAir,False,2017-11-08 01:50:25+00:00,@532718 Our apologies if our service hasn't been up to your standards. We want to help but they have the final say in this case.,"1772445,1772446",1772447.0
1772445,532718,True,2017-11-08 01:52:21+00:00,"@AmericanAir ""They"" as in they have nothing to do with @AmericanAir    WOW",,1772444.0
1772446,532718,True,2017-11-08 13:55:40+00:00,@AmericanAir @AmericanAir this is a customer service issue. Lose and destroy my belongings and now you don't care. That's a BIG problem. Central baggage was willing to give me a big fat nothing for this headache. Make it right.,1772448,1772444.0
1772448,AmericanAir,False,2017-11-08 14:00:55+00:00,@532718 Please continue to work with our Baggage team for final resolution to your checked bag claim.,,1772446.0
2114296,623365,True,2017-11-08 16:59:55+00:00,"Intolerable treatment from @AmericanAir. They cancelled my flight for Thanksgiving, left me high and dry with no flight, and offered me only a pittance for compensation. Time to cancel my @AmericanAir credit card and switch to a company that will at least make good on a contract.",2114295,
2114295,AmericanAir,False,2017-11-08 17:01:17+00:00,"@623365 We're sorry to hear your holiday plans were changed, Laura and would rather keep you flying with us. We're here to help, if needed.",,2114296.0
2139135,629130,True,2017-11-08 21:53:11+00:00,@AmericanAir this is ridiculous. Our flight AA 610 from ATL to DFW has been delayed multiple times (mechanical issues) all we get is a card telling us to change my flight? #unnacceptable have you ever made a cross country flight w/ 2 Kids under 3? #frustratedparents #annoyedkids,2139133,
2139133,AmericanAir,False,2017-11-08 22:00:06+00:00,"@629130 We know too well that traveling with toddlers can be challenge, Melvin. Please let us know how we can make this trip smoother for you.",2139134,2139135.0
2139134,629130,True,2017-11-08 22:05:33+00:00,"@AmericanAir A straight flight to SF tonight would be great. My 5 month old is fine now, but when he wakes up...who knows lol. My 3 yr Old is still wondering why we aren’t at Uncle Sam’s. How can you help us tonight....aside from getting this flight in the air ASAP?",2139136,2139133.0
2139136,AmericanAir,False,2017-11-08 22:37:32+00:00,@629130 Your flight's set to depart at 6p and very much appreciate your patience.,"2139137,2139138",2139134.0
2139137,629130,True,2017-11-08 22:49:56+00:00,@AmericanAir Thanks.,,2139136.0
2139138,629130,True,2017-11-09 12:18:21+00:00,"@AmericanAir ...but wait. There’s more. Since our flight was delayed nearly 2 hours past our original take off time, we were forced to rush through DFW to get to our next flight. #notimeforfood Couldn’t even buy food on the plane. All they had was chips &amp; peanuts. #reallygrindsmygears",2139139,2139136.0
